run,step,method,cumulative_log_evidence,cumulative_log_ratio,cumulative_log_ratio_formula,step_log_evidence,step_log_ratio,formula_error
1,34,standard_langevin,551.3726780520177,-10.354155830067521,-10.354155830067498,14.753478895554853,1.9206358416219693,8.881784197001252e-15
1,34,modified_langevin,541.0185222219502,-10.354155830067521,-10.354155830067498,16.674114737176822,1.9206358416219693,8.881784197001252e-15
1,35,standard_langevin,570.1817930557932,-10.576277431851606,-10.576277431851588,18.80911500377541,-0.22212160178408524,5.773159728050814e-15
1,35,modified_langevin,559.6055156239415,-10.576277431851606,-10.576277431851588,18.586993401991325,-0.22212160178408524,5.773159728050814e-15
1,36,standard_langevin,585.8953605532182,-10.663038216987687,-10.663038216987674,15.71356749742509,-0.08676078513608054,5.2735593669694936e-15
1,36,modified_langevin,575.2323223362305,-10.663038216987687,-10.663038216987674,15.62680671228901,-0.08676078513608054,5.2735593669694936e-15
1,37,standard_langevin,601.4538716738853,-10.250307274838164,-10.250307274838155,15.558511120667083,0.41273094214952266,3.219646771412954e-15
1,37,modified_langevin,591.2035643990471,-10.250307274838164,-10.250307274838155,15.971242062816605,0.41273094214952266,3.219646771412954e-15
1,38,standard_langevin,620.4542659338947,-10.636086369462138,-10.636086369462134,19.000394260009468,-0.38577909462397386,6.161737786669619e-15
1,38,modified_langevin,609.8181795644326,-10.636086369462138,-10.636086369462134,18.614615165385494,-0.38577909462397386,6.161737786669619e-15
1,39,standard_langevin,635.9958119288569,-10.975108447978092,-10.975108447978087,15.541545994962219,-0.33902207851595456,1.7208456881689926e-15
1,39,modified_langevin,625.0207034808789,-10.975108447978092,-10.975108447978087,15.202523916446264,-0.33902207851595456,1.7208456881689926e-15
1,40,standard_langevin,651.7977718540134,-11.159361135619159,-11.15936113561915,15.801959925156456,-0.18425268764106661,3.1363800445660672e-15
1,40,modified_langevin,640.6384107183942,-11.159361135619159,-11.15936113561915,15.61770723751539,-0.18425268764106661,3.1363800445660672e-15
1,41,standard_langevin,670.037259970753,-11.08151030433602,-11.081510304336016,18.239488116739654,0.07785083128313985,5.9396931817445875e-15
1,41,modified_langevin,658.955749666417,-11.08151030433602,-11.081510304336016,18.317338948022794,0.07785083128313985,5.9396931817445875e-15
1,42,standard_langevin,684.043638592067,-10.233278274865038,-10.233278274865036,14.00637862131411,0.8482320294709815,2.6645352591003757e-15
1,42,modified_langevin,673.810360317202,-10.233278274865038,-10.233278274865036,14.85461065078509,0.8482320294709815,2.6645352591003757e-15
1,43,standard_langevin,701.3440221765364,-10.572255583264683,-10.572255583264678,17.300383584469394,-0.33897730839964524,3.6637359812630166e-15
1,43,modified_langevin,690.7717665932718,-10.572255583264683,-10.572255583264678,16.96140627606975,-0.33897730839964524,3.6637359812630166e-15
1,44,standard_langevin,717.3329140398678,-10.671269824708737,-10.67126982470873,15.988891863331329,-0.09901424144405446,1.8318679906315083e-15
1,44,modified_langevin,706.6616442151591,-10.671269824708737,-10.67126982470873,15.889877621887274,-0.09901424144405446,1.8318679906315083e-15
1,45,standard_langevin,734.8258571508686,-10.712020096545736,-10.71202009654573,17.492943111000887,-0.04075027183699831,1.4988010832439613e-15
1,45,modified_langevin,724.113837054323,-10.712020096545736,-10.71202009654573,17.45219283916389,-0.04075027183699831,1.4988010832439613e-15
1,46,standard_langevin,752.5202216352134,-10.921848904462593,-10.921848904462589,17.694364484344785,-0.20982880791685687,1.2490009027033011e-15
1,46,modified_langevin,741.598372730751,-10.921848904462593,-10.921848904462589,17.484535676427928,-0.20982880791685687,1.2490009027033011e-15
1,47,standard_langevin,766.3344098012993,-9.753094798927158,-9.753094798927153,13.814188166085916,1.1687541055354345,1.3322676295501878e-15
1,47,modified_langevin,756.5813150023723,-9.753094798927158,-9.753094798927153,14.98294227162135,1.1687541055354345,1.3322676295501878e-15
1,48,standard_langevin,784.9773129143259,-10.036300444337392,-10.036300444337384,18.642903113026644,-0.2832056454102343,3.2751579226442118e-15
1,48,modified_langevin,774.9410124699888,-10.036300444337392,-10.036300444337384,18.35969746761641,-0.2832056454102343,3.2751579226442118e-15
1,49,standard_langevin,801.9950949664317,-10.182332480188652,-10.182332480188649,17.01778205210574,-0.14603203585125968,5.689893001203927e-15
1,49,modified_langevin,791.8127624862433,-10.182332480188652,-10.182332480188649,16.87175001625448,-0.14603203585125968,5.689893001203927e-15
1,50,standard_langevin,819.9128193806093,-10.231089480641362,-10.23108948064136,17.9177244141777,-0.04875700045271003,1.27675647831893e-15
1,50,modified_langevin,809.6817298999683,-10.231089480641362,-10.23108948064136,17.86896741372499,-0.04875700045271003,1.27675647831893e-15
1,51,standard_langevin,835.2919052975437,-10.515994677703379,-10.515994677703379,15.37908591693439,-0.28490519706201667,2.1094237467877974e-15
1,51,modified_langevin,824.7759106198407,-10.515994677703379,-10.515994677703379,15.094180719872373,-0.28490519706201667,2.1094237467877974e-15
1,52,standard_langevin,850.3528460818379,-10.81302213082064,-10.81302213082064,15.060940784294232,-0.297027453117261,0.0
1,52,modified_langevin,839.5398239510176,-10.81302213082064,-10.81302213082064,14.76391333117697,-0.297027453117261,0.0
1,53,standard_langevin,866.8329595381305,-10.898355170054577,-10.89835517005458,16.480113456292578,-0.08533303923393731,2.6922908347160046e-15
1,53,modified_langevin,855.9346043680763,-10.898355170054577,-10.89835517005458,16.39478041705864,-0.08533303923393731,2.6922908347160046e-15
1,54,standard_langevin,881.7829995199236,-11.110643934124576,-11.110643934124578,14.950039981793122,-0.2122887640699993,1.3877787807814457e-15
1,54,modified_langevin,870.6723555857994,-11.110643934124576,-11.110643934124578,14.737751217723122,-0.2122887640699993,1.3877787807814457e-15
1,55,standard_langevin,896.7265320776975,-11.066662392228757,-11.066662392228759,14.943532557773858,0.043981541895819376,4.996003610813204e-16
1,55,modified_langevin,885.6598696854691,-11.066662392228757,-11.066662392228759,14.987514099669678,0.043981541895819376,4.996003610813204e-16
1,56,standard_langevin,914.4279166429172,-11.01206999771075,-11.01206999771075,17.701384565219787,0.054592394518007126,9.43689570931383e-16
1,56,modified_langevin,903.4158466452069,-11.01206999771075,-11.01206999771075,17.755976959737794,0.054592394518007126,9.43689570931383e-16
1,57,standard_langevin,933.2713227031488,-11.237272733017711,-11.237272733017711,18.8434060602316,-0.22520273530696144,0.0
1,57,modified_langevin,922.0340499701315,-11.237272733017711,-11.237272733017711,18.61820332492464,-0.22520273530696144,0.0
1,58,standard_langevin,951.8708031906779,-11.185630363253633,-11.185630363253631,18.59948048752902,0.05164236976407821,1.6653345369377348e-15
1,58,modified_langevin,940.6851728274246,-11.185630363253633,-11.185630363253631,18.6511228572931,0.05164236976407821,1.6653345369377348e-15
1,59,standard_langevin,970.6222906389523,-11.45421887799841,-11.454218877998409,18.751487448274453,-0.26858851474477774,4.440892098500626e-16
1,59,modified_langevin,959.1680717609543,-11.45421887799841,-11.454218877998409,18.482898933529675,-0.26858851474477774,4.440892098500626e-16
1,60,standard_langevin,987.6022374935116,-11.599097515996476,-11.599097515996487,16.979946854559234,-0.14487863799806533,1.226796442210798e-14
1,60,modified_langevin,976.0031399775154,-11.599097515996476,-11.599097515996487,16.83506821656117,-0.14487863799806533,1.226796442210798e-14
1,61,standard_langevin,1006.2348949721932,-11.885593718819685,-11.885593718819695,18.63265747868161,-0.28649620282320853,8.881784197001252e-16
1,61,modified_langevin,994.3493012533738,-11.885593718819685,-11.885593718819695,18.346161275858403,-0.28649620282320853,8.881784197001252e-16
1,62,standard_langevin,1019.1992352142832,-11.155991227761772,-11.155991227761785,12.964340242090065,0.7296024910579124,2.6645352591003757e-15
1,62,modified_langevin,1008.0432439865218,-11.155991227761772,-11.155991227761785,13.693942733147978,0.7296024910579124,2.6645352591003757e-15
1,63,standard_langevin,1037.2912122083892,-11.209931624336315,-11.209931624336328,18.091976994106037,-0.05394039657454286,0.0
1,63,modified_langevin,1026.0812805840533,-11.209931624336315,-11.209931624336328,18.038036597531494,-0.05394039657454286,0.0
1,64,standard_langevin,1054.088116699693,-11.485994457280233,-11.485994457280247,16.79690449130378,-0.27606283294391787,1.1657341758564144e-15
1,64,modified_langevin,1042.602122242413,-11.485994457280233,-11.485994457280247,16.520841658359863,-0.27606283294391787,1.1657341758564144e-15
1,65,standard_langevin,1072.3248939337725,-11.696676810349663,-11.696676810349684,18.236777234079444,-0.21068235306942995,6.6058269965196814e-15
1,65,modified_langevin,1060.6282171234232,-11.696676810349663,-11.696676810349684,18.026094881010014,-0.21068235306942995,6.6058269965196814e-15
1,66,standard_langevin,1089.2656158351297,-11.504185127020362,-11.504185127020385,16.940721901357207,0.1924916833293011,1.7763568394002505e-15
1,66,modified_langevin,1077.7614307081096,-11.504185127020362,-11.504185127020385,17.13321358468651,0.1924916833293011,1.7763568394002505e-15
1,67,standard_langevin,1105.038306036937,-11.774802756739078,-11.7748027567391,15.772690201807347,-0.27061762971871595,1.9984014443252818e-15
1,67,modified_langevin,1093.2635032801982,-11.774802756739078,-11.7748027567391,15.50207257208863,-0.27061762971871595,1.9984014443252818e-15
1,68,standard_langevin,1122.7332902811881,-11.673779489822536,-11.673779489822554,17.69498424425116,0.10102326691654184,2.7200464103316335e-15
1,68,modified_langevin,1111.059510791366,-11.673779489822536,-11.673779489822554,17.7960075111677,0.10102326691654184,2.7200464103316335e-15
1,69,standard_langevin,1140.9240182796775,-11.93693925796499,-11.936939257965003,18.190727998489272,-0.26315976814245445,5.717648576819556e-15
1,69,modified_langevin,1128.9870790217128,-11.93693925796499,-11.936939257965003,17.927568230346818,-0.26315976814245445,5.717648576819556e-15
1,70,standard_langevin,1156.511058859193,-12.189985018750235,-12.189985018750244,15.587040579515628,-0.25304576078524477,3.6637359812630166e-15
1,70,modified_langevin,1144.3210738404432,-12.189985018750235,-12.189985018750244,15.333994818730384,-0.25304576078524477,3.6637359812630166e-15
1,71,standard_langevin,1174.3676094285381,-12.128619067791316,-12.12861906779132,17.856550569345107,0.06136595095891906,5.495603971894525e-15
1,71,modified_langevin,1162.2389903607473,-12.128619067791316,-12.12861906779132,17.917916520304026,0.06136595095891906,5.495603971894525e-15
1,72,standard_langevin,1189.8399735432229,-11.638322527733166,-11.638322527733171,15.472364114684684,0.49029654005815004,1.5543122344752192e-15
1,72,modified_langevin,1178.2016510154901,-11.638322527733166,-11.638322527733171,15.962660654742834,0.49029654005815004,1.5543122344752192e-15
1,73,standard_langevin,1207.287360648457,-11.767728923240242,-11.767728923240243,17.447387105234057,-0.12940639550707544,3.58046925441613e-15
1,73,modified_langevin,1195.519631725217,-11.767728923240242,-11.767728923240243,17.31798070972698,-0.12940639550707544,3.58046925441613e-15
1,74,standard_langevin,1225.523623293762,-11.813165433260991,-11.813165433260988,18.236262645305114,-0.045436510020749665,5.329070518200751e-15
1,74,modified_langevin,1213.7104578605015,-11.813165433260991,-11.813165433260988,18.190826135284365,-0.045436510020749665,5.329070518200751e-15
1,75,standard_langevin,1243.433929957657,-11.934218119028436,-11.934218119028426,17.91030666389497,-0.12105268576744521,7.799316747991725e-15
1,75,modified_langevin,1231.499711838629,-11.934218119028436,-11.934218119028426,17.789253978127526,-0.12105268576744521,7.799316747991725e-15
1,76,standard_langevin,1260.7371329258417,-12.112384021402036,-12.112384021402022,17.303202968184635,-0.17816590237359975,2.914335439641036e-15
1,76,modified_langevin,1248.6247489044401,-12.112384021402036,-12.112384021402022,17.125037065811036,-0.17816590237359975,2.914335439641036e-15
1,77,standard_langevin,1278.9803681585583,-12.311637790417468,-12.311637790417459,18.24323523271667,-0.19925376901543146,4.6351811278100286e-15
1,77,modified_langevin,1266.6687303681413,-12.311637790417468,-12.311637790417459,18.04398146370124,-0.19925376901543146,4.6351811278100286e-15
1,78,standard_langevin,1296.3049633602868,-12.521361465749184,-12.521361465749175,17.32459520172838,-0.2097236753317162,3.885780586188048e-16
1,78,modified_langevin,1283.783601894538,-12.521361465749184,-12.521361465749175,17.114871526396662,-0.2097236753317162,3.885780586188048e-16
1,79,standard_langevin,1314.0011647774281,-12.707423902047122,-12.707423902047116,17.696201417141417,-0.18606243629793795,4.246603069191224e-15
1,79,modified_langevin,1301.2937408753814,-12.707423902047122,-12.707423902047116,17.51013898084348,-0.18606243629793795,4.246603069191224e-15
1,80,standard_langevin,1331.9968906969677,-12.899221461050256,-12.899221461050248,17.99572591953955,-0.19179755900313467,3.885780586188048e-15
1,80,modified_langevin,1319.097669235918,-12.899221461050256,-12.899221461050248,17.803928360536414,-0.19179755900313467,3.885780586188048e-15
1,81,standard_langevin,1349.1070829537398,-12.948741165935527,-12.948741165935516,17.110192256771946,-0.049519704885270244,1.1379786002407855e-15
1,81,modified_langevin,1336.1583417878046,-12.948741165935527,-12.948741165935516,17.060672551886675,-0.049519704885270244,1.1379786002407855e-15
1,82,standard_langevin,1367.2359761778284,-13.14700959493591,-13.147009594935897,18.128893224088575,-0.19826842900038244,2.4424906541753444e-15
1,82,modified_langevin,1354.0889665828927,-13.14700959493591,-13.147009594935897,17.930624795088193,-0.19826842900038244,2.4424906541753444e-15
1,83,standard_langevin,1380.4866634348523,-12.837069613016393,-12.837069613016382,13.250687257023767,0.3099399819195163,1.7763568394002505e-15
1,83,modified_langevin,1367.6495938218359,-12.837069613016393,-12.837069613016382,13.560627238943283,0.3099399819195163,1.7763568394002505e-15
1,84,standard_langevin,1393.8952084802938,-12.482820441410077,-12.482820441410066,13.408545045441523,0.3542491716063161,6.661338147750939e-16
1,84,modified_langevin,1381.4123880388838,-12.482820441410077,-12.482820441410066,13.762794217047839,0.3542491716063161,6.661338147750939e-16
1,85,standard_langevin,1408.8221190669283,-12.527242744591627,-12.527242744591618,14.926910586634502,-0.04442230318155005,1.3322676295501878e-15
1,85,modified_langevin,1396.2948763223367,-12.527242744591627,-12.527242744591618,14.882488283452952,-0.04442230318155005,1.3322676295501878e-15
1,86,standard_langevin,1425.8168054431128,-12.374653262451398,-12.374653262451387,16.994686376184543,0.15258948214022894,1.1657341758564144e-15
1,86,modified_langevin,1413.4421521806614,-12.374653262451398,-12.374653262451387,17.14727585832477,0.15258948214022894,1.1657341758564144e-15
1,87,standard_langevin,1443.3260372542786,-12.222132541866435,-12.222132541866422,17.50923181116573,0.15252072058496324,1.2212453270876722e-15
1,87,modified_langevin,1431.103904712412,-12.222132541866435,-12.222132541866422,17.661752531750693,0.15252072058496324,1.2212453270876722e-15
1,88,standard_langevin,1458.0203138739134,-11.732504805192791,-11.732504805192772,14.694276619634866,0.48962773667364345,6.5503158452884236e-15
1,88,modified_langevin,1446.2878090687204,-11.732504805192791,-11.732504805192772,15.18390435630851,0.48962773667364345,6.5503158452884236e-15
1,89,standard_langevin,1472.6733687536575,-11.908501584941764,-11.908501584941744,14.65305487974417,-0.17599677974897254,5.273559366969494e-16
1,89,modified_langevin,1460.7648671687157,-11.908501584941764,-11.908501584941744,14.477058099995197,-0.17599677974897254,5.273559366969494e-16
1,90,standard_langevin,1487.7125121352983,-12.108941706168462,-12.10894170616844,15.039143381640805,-0.2004401212266984,1.582067810090848e-15
1,90,modified_langevin,1475.6035704291298,-12.108941706168462,-12.10894170616844,14.838703260414107,-0.2004401212266984,1.582067810090848e-15
1,91,standard_langevin,1497.3993401313132,-11.13098223010301,-11.130982230102983,9.686827996014841,0.9779594760654522,4.884981308350689e-15
1,91,modified_langevin,1486.26835790121,-11.13098223010301,-11.130982230102983,10.664787472080294,0.9779594760654522,4.884981308350689e-15
1,92,standard_langevin,1512.7410554192836,-11.1763350417551,-11.176335041755074,15.341715287970331,-0.04535281165209071,6.38378239159465e-16
1,92,modified_langevin,1501.5647203775284,-11.1763350417551,-11.176335041755074,15.29636247631824,-0.04535281165209071,6.38378239159465e-16
1,93,standard_langevin,1530.9266802656873,-11.327856156315628,-11.3278561563156,18.185624846403726,-0.15152111456052708,1.7486012637846216e-15
1,93,modified_langevin,1519.5988241093717,-11.327856156315628,-11.3278561563156,18.0341037318432,-0.15152111456052708,1.7486012637846216e-15
1,94,standard_langevin,1547.7175707193028,-11.497453116583669,-11.497453116583642,16.790890453615468,-0.16959696026804139,9.992007221626409e-16
1,94,modified_langevin,1536.220117602719,-11.497453116583669,-11.497453116583642,16.621293493347427,-0.16959696026804139,9.992007221626409e-16
1,95,standard_langevin,1565.4844332634145,-11.434540467840398,-11.434540467840373,17.766862544111714,0.0629126487432714,1.3877787807814457e-15
1,95,modified_langevin,1554.0498927955741,-11.434540467840398,-11.434540467840373,17.829775192854985,0.0629126487432714,1.3877787807814457e-15
1,96,standard_langevin,1582.141512720158,-11.14873728952807,-11.148737289528041,16.657079456743485,0.28580317831232804,3.4416913763379853e-15
1,96,modified_langevin,1570.99277543063,-11.14873728952807,-11.148737289528041,16.942882635055813,0.28580317831232804,3.4416913763379853e-15
1,97,standard_langevin,1598.7438900497027,-11.30650288446339,-11.306502884463361,16.60237732954463,-0.15776559493532005,8.326672684688674e-17
1,97,modified_langevin,1587.4373871652392,-11.30650288446339,-11.306502884463361,16.44461173460931,-0.15776559493532005,8.326672684688674e-17
1,98,standard_langevin,1614.3075417833572,-11.266244096770384,-11.26624409677035,15.563651733654531,0.040258787693005615,4.9682480351975755e-15
1,98,modified_langevin,1603.0412976865869,-11.266244096770384,-11.26624409677035,15.603910521347537,0.040258787693005615,4.9682480351975755e-15
1,99,standard_langevin,1632.3456701948378,-11.37384815142965,-11.373848151429618,18.03812841148051,-0.10760405465926581,1.609823385706477e-15
1,99,modified_langevin,1620.971822043408,-11.37384815142965,-11.373848151429618,17.930524356821245,-0.10760405465926581,1.609823385706477e-15
1,100,standard_langevin,1645.6709894544595,-11.49211793906378,-11.492117939063752,13.325319259621729,-0.1182697876341301,3.0808688933348094e-15
1,100,modified_langevin,1634.1788715153957,-11.49211793906378,-11.492117939063752,13.207049471987599,-0.1182697876341301,3.0808688933348094e-15
